Date,Bitly,Source,Tags,Clicks
4/5/22,bit.ly/BWHI_PMT,http://partners.bit.ly/qr,Detroit_PMT,1
4/23/22,bit.ly/BWHI_PMT,direct,Detroit_PMT,3
4/5/22,bit.ly/AFP-PMT,http://partners.bit.ly/qr,Detroit_PMT,1
4/28/22,bit.ly/AFP-PMT,direct,Detroit_PMT,2
4/28/22,bit.ly/AFP-PMT,http://partners.bit.ly/qr,Detroit_PMT,1
4/29/22,bit.ly/AFP-PMT,direct,Detroit_PMT,1
5/4/22,bit.ly/AFP-PMT,http://partners.bit.ly/qr,Detroit_PMT,1
4/1/22,bit.ly/ATLProviders,https://www.rootedinresilience.co/,HPO Target Market,1
4/1/22,bit.ly/ATLProviders,http://partners.bit.ly/qr,HPO Target Market,1
4/1/22,bit.ly/ATLProviders,direct,HPO Target Market,1
4/3/22,bit.ly/ATLProviders,https://www.rootedinresilience.co/,HPO Target Market,1
4/5/22,bit.ly/ATLProviders,http://partners.bit.ly/qr,HPO Target Market,3
4/5/22,bit.ly/ATLProviders,https://www.rootedinresilience.co/,HPO Target Market,1
4/6/22,bit.ly/ATLProviders,direct,HPO Target Market,2
4/7/22,bit.ly/ATLProviders,https://www.rootedinresilience.co/,HPO Target Market,1
4/7/22,bit.ly/ATLProviders,direct,HPO Target Market,1
4/8/22,bit.ly/ATLProviders,direct,HPO Target Market,1
4/12/22,bit.ly/ATLProviders,https://www.rootedinresilience.co/,HPO Target Market,1
4/12/22,bit.ly/ATLProviders,https://www.google.com/,HPO Target Market,1
4/12/22,bit.ly/ATLProviders,http://partners.bit.ly/qr,HPO Target Market,1
4/13/22,bit.ly/ATLProviders,https://www.rootedinresilience.co/,HPO Target Market,2
4/16/22,bit.ly/ATLProviders,direct,HPO Target Market,1
5/11/22,bit.ly/ATLProviders,direct,HPO Target Market,1
4/6/22,bit.ly/LA-SevenStar,http://partners.bit.ly/qr,LA_PMT,2
4/6/22,bit.ly/LA-SevenStar,direct,LA_PMT,1
4/8/22,bit.ly/LA-SevenStar,http://partners.bit.ly/qr,LA_PMT,1
4/12/22,bit.ly/LA-SevenStar,http://partners.bit.ly/qr,LA_PMT,1
5/13/22,bit.ly/LA-SevenStar,http://partners.bit.ly/qr,LA_PMT,10
4/5/22,bit.ly/LA-NOCOA,http://partners.bit.ly/qr,LA_PMT,2
4/8/22,bit.ly/LA-NOCOA,http://partners.bit.ly/qr,LA_PMT,1
4/12/22,bit.ly/LA-NOCOA,http://partners.bit.ly/qr,LA_PMT,1
5/5/22,bit.ly/LA-NOCOA,direct,LA_PMT,1
4/5/22,bit.ly/LA-Dillard,http://partners.bit.ly/qr,LA_PMT,2
4/8/22,bit.ly/LA-Dillard,http://partners.bit.ly/qr,LA_PMT,1
4/12/22,bit.ly/LA-Dillard,http://partners.bit.ly/qr,LA_PMT,1
