date,bitly,source,tags,clicks
2022-05-11,bit.ly/togetherDTM,direct,HPO Target Market,1
2022-04-01,bit.ly/togetherNY,http://partners.bit.ly/qr,HPO Target Market,1
2022-04-05,bit.ly/togetherNY,http://partners.bit.ly/qr,HPO Target Market,1
2022-04-25,bit.ly/togetherNY,direct,HPO Target Market,1
2022-05-09,bit.ly/togetherNY,direct,HPO Target Market,2
2022-05-10,bit.ly/togetherNY,direct,HPO Target Market,1
2022-04-01,bit.ly/togetherWI,http://partners.bit.ly/qr,HPO Target Market,1
2022-04-05,bit.ly/togetherWI,http://partners.bit.ly/qr,HPO Target Market,1
2022-05-10,bit.ly/togetherWI,direct,HPO Target Market,1
2022-04-12,bit.ly/juntosATL,http://partners.bit.ly/qr,HPO Target Market,1
2022-05-06,bit.ly/juntosATL,http://partners.bit.ly/qr,HPO Target Market,1
2022-04-12,bit.ly/juntosBOS,http://partners.bit.ly/qr,HPO Target Market,1
2022-05-06,bit.ly/juntosBOS,http://partners.bit.ly/qr,HPO Target Market,1
2022-05-23,bit.ly/juntosBOS,direct,HPO Target Market,2
2022-04-12,bit.ly/juntosCHI,http://partners.bit.ly/qr,HPO Target Market,1
2022-05-06,bit.ly/juntosCHI,http://partners.bit.ly/qr,HPO Target Market,1
2022-04-12,bit.ly/juntosDTX,http://partners.bit.ly/qr,HPO Target Market,1
2022-05-06,bit.ly/juntosDTX,http://partners.bit.ly/qr,HPO Target Market,1
2022-04-12,bit.ly/juntosDTM,http://partners.bit.ly/qr,HPO Target Market / Detroit,1
2022-05-06,bit.ly/juntosDTM,direct,HPO Target Market / Detroit,3
2022-05-06,bit.ly/juntosDTM,http://partners.bit.ly/qr,HPO Target Market / Detroit,1
2022-04-12,bit.ly/juntosMIA,http://partners.bit.ly/qr,HPO Target Market,1
2022-04-26,bit.ly/juntosMIA,direct,HPO Target Market,1
2022-05-06,bit.ly/juntosMIA,http://partners.bit.ly/qr,HPO Target Market,1
2022-04-05,bit.ly/juntosNY,http://partners.bit.ly/qr,HPO Target Market,1
2022-04-12,bit.ly/juntosNY,http://partners.bit.ly/qr,HPO Target Market,1
2022-05-06,bit.ly/juntosNY,http://partners.bit.ly/qr,HPO Target Market,1
2022-05-09,bit.ly/juntosNY,direct,HPO Target Market,2
2022-04-12,bit.ly/juntosWI,http://partners.bit.ly/qr,"",1
2022-05-06,bit.ly/juntosWI,http://partners.bit.ly/qr,"",1
2022-04-01,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-05,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,4
2022-04-11,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-12,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-28,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-05,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-06,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-09,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-12,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-16,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,3
2022-05-17,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-18,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,4
2022-05-19,bit.ly/togetherDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-01,bit.ly/togetherEP,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-05,bit.ly/togetherEP,http://partners.bit.ly/qr,DV Target Markets,4
2022-04-11,bit.ly/togetherEP,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-12,bit.ly/togetherEP,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-05,bit.ly/togetherEP,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-06,bit.ly/togetherEP,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-05,bit.ly/togetherHTX,http://partners.bit.ly/qr,DV Target Markets,3
2022-04-11,bit.ly/togetherHTX,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-12,bit.ly/togetherHTX,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-05,bit.ly/togetherHTX,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-06,bit.ly/togetherHTX,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-14,bit.ly/togetherHTX,http://partners.bit.ly/qr,DV Target Markets,3
2022-04-05,bit.ly/togetherMS,http://partners.bit.ly/qr,DV Target Markets,3
2022-04-11,bit.ly/togetherMS,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-05,bit.ly/togetherMS,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-05,bit.ly/togetherNC,http://partners.bit.ly/qr,DV Target Markets,2
2022-04-11,bit.ly/togetherNC,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-05,bit.ly/togetherNC,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-11,bit.ly/togetherNC,direct,DV Target Markets,2
2022-05-12,bit.ly/juntosDEN,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-05,bit.ly/juntosHTX,http://partners.bit.ly/qr,DV Target Markets,1
2022-05-05,bit.ly/juntosHTX,direct,DV Target Markets,2
2022-04-05,bit.ly/juntosMS,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-05,bit.ly/juntosNC,http://partners.bit.ly/qr,DV Target Markets,1
2022-04-05,bit.ly/togetherBR,http://partners.bit.ly/qr,LRC,2
2022-04-11,bit.ly/togetherBR,http://partners.bit.ly/qr,LRC,1
2022-05-05,bit.ly/togetherBR,http://partners.bit.ly/qr,LRC,1
2022-04-04,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,1
2022-04-05,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,2
2022-04-08,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,1
2022-04-09,bit.ly/togetherNOLA,direct,LRC,9
2022-04-11,bit.ly/togetherNOLA,https://t.co/,LRC,4
2022-04-11,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,1
2022-04-13,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,10
2022-04-13,bit.ly/togetherNOLA,direct,LRC,1
2022-04-14,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,5
2022-04-15,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,2
2022-04-16,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,1
2022-04-26,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,1
2022-04-30,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,1
2022-05-05,bit.ly/togetherNOLA,http://partners.bit.ly/qr,LRC,1
2022-05-09,bit.ly/togetherNOLA,https://t.co/,LRC,1
2022-05-16,bit.ly/togetherNOLA,direct,LRC,2
2022-05-17,bit.ly/togetherNOLA,https://t.co/,LRC,10
2022-05-18,bit.ly/togetherNOLA,direct,LRC,1
2022-05-22,bit.ly/togetherNOLA,direct,LRC,2
2022-05-22,bit.ly/togetherNOLA,https://t.co/,LRC,1
2022-05-22,bit.ly/togetherNOLA,https://lm.facebook.com/,LRC,1
